Date,Ticker,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MA_Signal,EMA_Signal,daily_return,Close_lag1,volume_ma_20,volume_ratio,price_range,volatility_20,day_of_week
2024-06-18,IBM,162.9968091193071,163.7159126889511,161.4435500905399,163.52415466308594,3386400,162.11806716918946,164.19261291503906,162.20543228953633,162.5579858063759,-1,-1,0.006194686360319945,162.5174102783203,3410640.0,0.992892829498276,2.272362598411206,2.2153544395020486,1
2024-06-18,MSFT,444.7235276745664,445.1487826948382,439.95699562171353,441.3908996582031,17112500,424.66096954345704,413.4926770019531,430.8302186219955,423.5322264513739,1,1,-0.00452747892909755,443.39837646484375,18593440.0,0.9203514788011256,5.191787073124658,10.298152126652292,1
2024-06-18,ORCL,138.7559172874569,142.52891126592158,138.7559172874569,142.11624145507812,11629400,124.92306556701661,119.69284301757813,130.84894667859783,125.54410123873245,1,1,0.023565099044937865,138.8443603515625,10830225.0,1.073791172390232,3.772993978464683,8.39684959104078,1
2024-06-18,TSLA,186.55999755859375,187.1999969482422,182.3699951171875,184.86000061035156,68982300,178.275,173.30139984130858,179.557786832009,177.60398312584834,1,1,-0.013764414198944475,187.44000244140625,74950985.0,0.9203654895262551,4.8300018310546875,4.309982490576185,1
2024-06-20,AAPL,212.48680152632818,212.79472296910444,207.4410850045998,208.26547241210938,86172500,198.05035400390625,184.66036376953124,205.1068691570196,197.28200051254896,1,1,-0.02151284596824654,212.8443603515625,74685930.0,1.153798312480008,5.353637964504628,10.208552620467069,3
2024-06-20,AMZN,182.91000366210938,186.50999450683594,182.72000122070312,186.10000610351562,44726800,182.73800048828124,182.9518002319336,184.1079780706793,183.4804334405984,-1,1,0.017996874289478493,182.80999755859375,33333515.0,1.3417966872080547,3.7899932861328125,2.9993883970466864,3
2024-06-20,GOOGL,174.2546331587941,176.16242004315566,173.87706028782432,175.17872619628906,20160100,174.03544540405272,167.6875619506836,174.56690450779791,172.52000789984658,1,1,0.006910624011114086,173.9764404296875,22654630.0,0.8898887335613074,2.285359755331342,1.6408871382916044,3
2024-06-20,IBM,166.90873759318737,167.10049562284314,164.16655534153043,166.7553253173828,4723100,162.139640045166,163.93317474365233,162.90541583228193,162.86889984422828,-1,1,0.01975959246482062,163.52415466308594,3323805.0,1.4209919053614757,2.933940281312715,2.260114191167066,3
2024-06-20,MSFT,441.35131853440595,441.57877910996035,436.37709345219747,440.75799560546875,19877400,425.48473205566404,413.8919500732422,432.3575689271453,424.80820935167725,1,1,-0.0014338855948875517,441.3908996582031,18514645.0,1.0736041657833568,5.20168565776288,10.907231565942046,3
2024-06-20,ORCL,142.7843801425284,142.7843801425284,139.47317164847604,140.4164276123047,8940000,125.82111778259278,120.07957534790039,132.32086682224502,126.64575504418225,1,1,-0.01196072894533129,142.11624145507812,10999750.0,0.8127457442214596,3.3112084940523516,9.053814067179026,3
2024-06-20,TSLA,184.67999267578125,185.2100067138672,179.66000366210938,181.57000732421875,55893100,178.02350006103515,173.39519989013672,179.86735921542586,177.897762696098,1,1,-0.017797215597047833,184.86000061035156,71982315.0,0.7764837793838667,5.5500030517578125,3.928501351925227,3
2024-06-21,AAPL,208.97067049292605,210.4605512222798,205.71279917720716,206.09024047851562,241805100,198.87425689697267,185.4537203979492,205.25815705263437,197.9344627322502,1,1,-0.010444515398546073,208.26547241210938,85043760.0,2.84330208353911,4.7477520450726445,10.156504537852536,4
2024-06-21,AMZN,187.8000030517578,189.27999877929688,185.86000061035156,189.0800018310547,70792500,183.03550033569337,183.01440032958985,184.87290480304475,183.8952162843359,1,1,0.01601287280926522,186.10000610351562,35465700.0,1.9960835398709176,3.4199981689453125,3.318429200156943,4
2024-06-21,GOOGL,175.87428594679412,179.69980614084275,175.48676694016078,178.48756408691406,57759000,174.20695877075195,168.15793151855468,175.170082904585,172.9620490988886,1,1,0.018888354553494358,175.17872619628906,24648580.0,2.3432992894519686,4.213039200681976,1.910449730733818,4
2024-06-21,IBM,166.80325861296828,167.75248055437075,164.33912345557962,165.35546875,10181500,162.08067245483397,163.70782989501953,163.28234705039242,163.0530901335447,-1,1,-0.008394673841560896,166.7553253173828,3668135.0,2.7756612011280937,3.413357098791124,2.1522155779002894,4
2024-06-21,MSFT,442.4193424510746,445.58384193574466,441.55899405937,444.792724609375,34187100,426.4370544433594,414.43153991699216,434.27066980133446,426.2885438152104,1,1,0.009154068772737167,440.75799560546875,19320315.0,1.7694897831634733,4.024847876374679,11.731599523909106,4
2024-06-21,ORCL,141.21230189265953,141.21230189265953,137.98953419230062,139.03103637695312,14844100,126.65137405395508,120.46768325805664,133.35320059989243,127.56318329105417,1,1,-0.009866304526537917,140.4164276123047,11456705.0,1.295669217283678,3.222767700358901,9.477528670788525,4
2024-06-21,TSLA,182.3000030517578,183.9499969482422,180.69000244140625,183.00999450683594,61937300,178.1684997558594,173.62019989013672,180.35084156795048,178.27644653393045,1,1,0.00793075466503601,181.57000732421875,70663505.0,0.8765104419884069,3.2599945068359375,4.060856006825283,4
2024-06-24,AAPL,206.3186903055129,211.2650902197957,205.1963086085621,206.73585510253906,80727000,199.9300849914551,186.11596405029297,205.48549521415816,198.58641772264198,1,1,0.0031326792696462213,206.09024047851562,86529815.0,0.9329385484066965,6.0687816112335895,9.797293688883336,0
2024-06-24,AMZN,189.3300018310547,191.0,185.3300018310547,185.57000732421875,50610400,183.2615005493164,182.94480041503905,184.98015134476384,184.01927487988277,1,1,-0.0185635417434159,189.0800018310547,36312710.0,1.3937378950786101,5.6699981689453125,3.3299871902064804,0
2024-06-24,GOOGL,179.01419374381484,179.73954672974688,177.53366462186347,178.08016967773438,18298000,174.49853973388673,168.55524322509766,175.6177885619926,173.34116914176607,1,1,-0.002282480638154172,178.48756408691406,24512235.0,0.7464843577095275,2.2058821078834114,2.0366711175546937,0
2024-06-24,IBM,167.79084751629435,171.10831871019062,166.9758575477063,167.80043029785156,4864700,162.28873443603516,163.53404235839844,163.97743678077074,163.4047449605304,-1,1,0.014786094263069538,165.35546875,3744305.0,1.2992264251977337,4.132461162484304,2.4860607284445964,0
2024-06-24,MSFT,444.8125336268041,447.72983562691786,441.4601381818841,442.7061767578125,15913700,427.45909729003904,414.83720153808594,435.56844010233107,427.50466477392166,1,1,-0.004691056611582312,444.792724609375,19255415.0,0.826453234064288,6.269697445033785,12.228886552446252,0
2024-06-24,ORCL,137.55719318997046,139.0604956018573,136.69254317801935,137.44911193847656,7793300,127.4275894165039,120.79487274169922,133.98334080582845,128.29547430197434,1,1,-0.011378210791635812,139.03103637695312,11540940.0,0.6752742844170405,2.3679524238379486,9.703086660473543,0
2024-06-24,TSLA,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,61992100,178.6104995727539,173.7797998046875,180.69378930073574,178.5952284077915,1,1,-0.0023495584322592578,183.00999450683594,70164335.0,0.8835272221991415,6.25,4.034476363448335,0
2024-06-25,AAPL,207.73905391104032,209.95402109263304,207.20270345608853,207.65960693359375,55549700,200.87814636230468,186.76672729492188,205.81997394022517,199.25850581234212,1,1,0.004468271024377968,206.73585510253906,87490950.0,0.6349193830904797,2.7513176365445133,9.567956948560509,1
2024-06-25,AMZN,186.80999755859375,188.83999633789062,185.4199981689453,186.33999633789062,45366400,183.54100036621094,182.94900024414062,185.18935826678336,184.19118017306855,1,1,0.004149318226444709,185.57000732421875,37207450.0,1.2192826974167807,3.4199981689453125,3.3426634307171104,1
2024-06-25,GOOGL,178.47761719658297,183.1179143136271,178.27889222308787,182.8595733642578,23130200,174.9576301574707,169.08149169921876,176.73190930080264,174.04623612120992,1,1,0.02683849468007904,178.08016967773438,24839775.0,0.9311759063840152,4.839022090539231,2.7513679589776765,1
2024-06-25,IBM,167.92508883253035,168.5099604040626,164.3583334504322,165.48973083496094,4069800,162.3707145690918,163.3829653930664,164.2100974044923,163.55918835863636,-1,1,-0.013770521677382241,167.80043029785156,3818425.0,1.0658321166449518,4.151626953630398,2.5660072779768446,1
2024-06-25,MSFT,443.27969425576566,446.4145577985047,441.79632662300793,445.94976806640625,16413400,428.48706970214846,415.4267828369141,437.16556748141954,428.8709687215131,1,1,0.007326736058548722,442.7061767578125,19483320.0,0.8424334251041403,4.61823117549676,12.891976656034771,1
2024-06-25,ORCL,136.57463677185112,137.11504300938515,135.1597604381415,136.74166870117188,8205500,128.22640228271484,121.14977020263672,134.4076989435736,128.92111833154453,1,1,-0.005146946585012135,137.44911193847656,11592545.0,0.707825589635408,1.9552825712436572,9.78305016707457,1
2024-06-25,TSLA,184.39999389648438,187.97000122070312,182.00999450683594,187.35000610351562,62905700,179.0159996032715,174.10579986572264,181.71782265500957,179.24373045932663,1,1,0.026125557150967316,182.5800018310547,70030395.0,0.8982628185946974,5.9600067138671875,4.483637399182684,1
2024-06-26,AAPL,210.07320698316605,213.41054080672134,209.2190079939271,211.8114013671875,66213200,202.03330078125,187.57710174560546,206.74173200591167,200.18834992751584,1,1,0.019993269249139134,207.65960693359375,88187605.0,0.750822068475496,4.191532812794236,9.41475267092407,2
2024-06-26,AMZN,186.9199981689453,194.8000030517578,186.25999450683594,193.61000061035156,65103900,184.1140007019043,183.1488003540039,186.4848417042554,184.88887057583025,1,1,0.03901472799901873,186.33999633789062,38966295.0,1.6707747041385381,8.540008544921875,4.007741565320824,2
2024-06-26,GOOGL,181.4684755299556,183.33650839401088,181.31942043498108,182.7105255126953,19839000,175.33929824829102,169.6617282104492,177.6516964103246,174.688035335394,1,1,-0.0008150946041287632,182.8595733642578,24803115.0,0.7998592112321375,2.0170879590297943,3.25261170170457,2
2024-06-26,IBM,164.22407312436113,165.56639389542886,163.3899176902118,164.78976440429688,2779000,162.47666091918944,163.23725677490233,164.29927694292377,163.6503421397964,-1,1,-0.004229666862907155,165.48973083496094,3825900.0,0.7263650382916438,2.1764762052170568,2.6221797829704423,2
2024-06-26,MSFT,444.02139740080895,448.57039770845984,443.22038125858614,447.1463623046875,16507000,429.5669647216797,416.2033703613281,438.7010743773069,430.224701579526,1,1,0.002683248930635207,445.94976806640625,19522770.0,0.8455255068824762,5.350016449873692,13.5220453519934,2
2024-06-26,ORCL,137.0560937592075,138.29410306786335,135.67069275193347,135.8180694580078,8036300,128.90141525268555,121.51036636352539,134.62467902271732,129.43200360017144,1,1,-0.00675433649403856,136.74166870117188,11648790.0,0.689882811862863,2.623410315929874,9.819589548436115,2
2024-06-26,TSLA,186.5399932861328,197.75999450683594,186.36000061035156,196.3699951171875,95737100,179.99699935913085,174.80359985351564,183.97200303380617,180.51234265620522,1,1,0.04814512260377568,187.35000610351562,71830420.0,1.3328211083827715,11.399993896484375,5.888151697732591,2
2024-06-27,AAPL,213.24170164178506,214.28462136296307,210.917490941459,212.6556854248047,49772700,203.21577072143555,188.4700259399414,207.65157099343367,201.11185626064835,1,1,0.003986017996045366,211.8114013671875,88022840.0,0.5654521031132375,3.367130421504072,9.174567374388364,3
2024-06-27,AMZN,195.00999450683594,199.83999633789062,194.1999969482422,197.85000610351562,74397500,184.90550079345704,183.43940032958983,188.2333285349108,185.84895468899214,1,1,0.0218997235669518,193.61000061035156,41085705.0,1.8107879614089621,5.6399993896484375,5.01020764398788,3
2024-06-27,GOOGL,183.0086314287107,184.86674877735993,182.84966053121667,184.23081970214844,18848900,175.82179412841796,170.2815020751953,178.66386922445136,175.3949082514499,1,1,0.008320780563610741,182.7105255126953,24576125.0,0.7669598034677965,2.0170882461432598,3.803309627420282,3
2024-06-27,IBM,164.07064956267334,165.39380468179107,163.4570151623952,163.81178283691406,2894000,162.65883255004883,163.0245196533203,164.2242778496915,163.66230070995326,-1,1,-0.005934722771879342,164.78976440429688,3760270.0,0.7696255853967933,1.9367895193958589,2.5795882133465757,3
2024-06-27,MSFT,447.1660901912602,451.11186843959626,446.7606327682888,447.82867431640625,14806300,430.73783416748046,416.9750469970703,440.1053205217837,431.52869956003565,1,1,0.0015259254446395865,447.1463623046875,19487230.0,0.7597950042155812,4.35123567130745,14.055451840556609,3
2024-06-27,ORCL,136.82028891666292,138.95242375633063,136.38796388142242,137.7340545654297,7518200,129.70907249450684,121.89474029541016,135.1030444908269,130.04697033833872,1,1,0.014106997066500426,135.8180694580078,11787945.0,0.6377871630721046,2.5644598749082093,9.850038607449884,3
2024-06-27,TSLA,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,72746500,181.05849914550782,175.6097998046875,186.04092536228913,181.76476158307486,1,1,0.0053470646120412635,196.3699951171875,72728615.0,1.0002459142113458,4.6699981689453125,6.978419003426806,3
2024-06-28,AAPL,214.31437813701,214.61235731022026,208.88127860134253,209.19911193847656,82542700,204.17574920654297,189.32119567871095,207.88965421574795,201.71091223678377,1,1,-0.01625431965020452,212.6556854248047,89655520.0,0.9206650075756629,5.731078708877732,8.711702796112927,4
2024-06-28,AMZN,197.72999572753906,198.85000610351562,192.5,193.25,76930200,185.60200042724608,183.6788003540039,189.00512414492454,186.39718026758533,1,1,-0.023249966952787915,197.85000610351562,43472980.0,1.7696095367743365,6.350006103515625,5.1589071006894835,4
2024-06-28,GOOGL,183.14772821008222,183.95257416720727,180.802737253132,180.99151611328125,29156600,176.33040313720704,170.81524963378905,179.0219687458098,175.80947179677074,1,1,-0.01758285391176284,184.23081970214844,24887380.0,1.1715415604213864,3.14983691407528,3.7792083081471386,4
2024-06-28,IBM,163.8117904943176,166.3142713716897,163.50496596473693,165.8252716064453,4193300,163.00975494384767,162.8643942260742,164.4705845814998,163.82252077636008,1,1,0.012291477051658894,163.81178283691406,3777815.0,1.1099802399005774,2.809305406952774,2.504277030671805,4
2024-06-28,MSFT,448.046306941525,450.33069094055503,441.46015028408425,441.9941711425781,28362300,432.3339385986328,417.68412719726564,440.39591292498284,432.30391967726104,1,1,-0.01302842695978379,447.82867431640625,19485620.0,1.4555502981172783,8.87054065647078,13.381526240977186,4
2024-06-28,ORCL,137.00698186849525,140.3280106951371,136.83994991466153,138.73626708984375,25814800,130.89353866577147,122.33747802734375,135.66200181375257,130.69062194956132,1,1,0.00727643230700048,137.7340545654297,12536705.0,2.059137548502577,3.488060780475564,9.408548657625582,4
2024-06-28,TSLA,199.5500030517578,203.1999969482422,195.25999450683594,197.8800048828125,95438100,182.01299972534179,176.4583999633789,187.86232221160043,182.95848330898136,1,1,0.002330091774560339,197.4199981689453,73619600.0,1.2963680867595042,7.94000244140625,7.89691416500098,4
2024-07-01,AAPL,210.65919906394006,216.04263295008636,210.49034773322808,215.2877655029297,60402900,205.39248428344726,190.31318359375,209.02782518300668,202.7166050713131,1,1,0.029104586095201723,209.19911193847656,88917750.0,0.6793120608652378,5.55228521685828,8.46357571184017,0
2024-07-01,AMZN,193.49000549316406,198.3000030517578,192.82000732421875,197.1999969482422,41192000,186.6400001525879,184.03840026855468,190.26587380697342,187.19738891059694,1,1,0.02043982896891161,193.25,42587385.0,0.9672347809098868,5.4799957275390625,5.3048863999427525,0
2024-07-01,GOOGL,181.86592606220148,182.71052611795955,180.1469331256833,181.82618713378906,16006100,176.86139221191405,171.35497192382812,179.45338695934507,176.25515441432765,1,1,0.004611658261293394,180.99151611328125,23805740.0,0.6723630519362137,2.5635929922762557,3.7674170736093164,0
2024-07-01,IBM,166.30469723832948,169.19070918162203,166.237588506965,167.88673400878906,3321000,163.40526275634767,162.77644744873047,164.996146031852,164.12357360839187,1,1,0.012431533398818972,165.8252716064453,3698615.0,0.8979036747539282,2.953120674657015,2.6219006550050876,0
2024-07-01,MSFT,443.6851847474979,452.29859832649356,440.718449260987,451.66571044921875,17662800,434.3908752441406,418.73609130859376,442.1297279287114,433.73812640110975,1,1,0.021881599211227565,441.9941711425781,17968995.0,0.9829598149479144,11.580149065506589,13.00970029020468,0
2024-07-01,ORCL,139.21772611671824,141.5463684022529,138.60854897696905,140.59329223632812,6552400,132.16594314575195,122.86982467651367,136.42066187876418,131.42415308191443,1,1,0.013385289841204795,138.73626708984375,12226545.0,0.535915910831719,2.9378194252838625,8.872161777294817,0
2024-07-01,TSLA,201.02000427246094,213.22999572753906,200.85000610351562,209.86000061035156,135691400,183.60199966430665,177.65700012207031,191.24658042679292,184.95118829426804,1,1,0.060541719385108106,197.8800048828125,77038440.0,1.7613466731673175,12.379989624023438,9.985126789356933,0
2024-07-02,AAPL,214.69182595520752,218.89330089441245,213.6489214774443,218.78404235839844,58046200,206.69563522338868,191.4155661010742,210.5287816715285,203.9067856110972,1,1,0.016240016460299822,215.2877655029297,89316035.0,0.6498967402661795,5.244379416968144,8.416193745654866,1
2024-07-02,AMZN,197.27999877929688,200.42999267578125,195.92999267578125,200.0,45600000,187.72300033569337,184.54580017089845,191.76343168282366,188.14573047277494,1,1,0.014198798656638534,197.1999969482422,43328055.0,1.052435887094401,4.5,5.716257145317095,1
2024-07-02,GOOGL,180.8921754401855,184.38979268671295,180.40528635394423,184.0618896484375,17372500,177.47091751098634,171.97752014160156,180.1623873730516,176.83343109833578,1,1,0.012295822454899685,181.82618713378906,23301410.0,0.7455557410474302,3.984506332768717,3.901361118586447,1
2024-07-02,IBM,167.63742750770942,170.1782690026005,167.13885954608716,169.99609375,2883300,163.98150558471679,162.72859924316407,165.76536875772092,164.55857510036284,1,1,0.012564183547107977,167.88673400878906,3703975.0,0.7784339797109862,3.03940945651334,2.7440483608725033,1
2024-07-02,MSFT,448.1748078930114,454.4939381515054,448.085779279666,454.1873779296875,13979800,436.65350341796875,419.9401617431641,443.9847510057847,435.252885773597,1,1,0.005583039451812155,451.66571044921875,17793750.0,0.7856578854935019,6.408158871839419,12.263112195568763,1
2024-07-02,ORCL,140.1413310162148,141.7035843673661,140.06272509387082,140.7799835205078,5920500,133.34500541687012,123.42791442871093,137.09132674672475,132.11717755884726,1,1,0.0013278818726705222,140.59329223632812,12159755.0,0.48689303361786485,1.6408592734952663,8.328677614454017,1
2024-07-02,TSLA,218.88999938964844,231.3000030517578,218.05999755859375,231.25999450683594,205047900,186.3504997253418,179.3411999511719,197.40249028526108,188.38147023593973,1,1,0.10197271435359379,209.86000061035156,83862390.0,2.4450519476013026,13.240005493164062,14.43877521853647,1
2024-07-03,AAPL,218.5158580863075,220.05540466308594,217.55240059045883,220.05540466308594,37369800,208.0464614868164,192.52671234130858,211.99441597792193,205.10297961494823,1,1,0.005811037637767136,218.78404235839844,88810955.0,0.42077917076784055,2.503004072627107,8.27582355245854,2
2024-07-03,AMZN,199.94000244140625,200.02999877929688,196.75999450683594,197.58999633789062,31597900,188.63550033569337,184.95300018310547,192.65982624514166,188.84530572204278,1,1,-0.012050018310546862,200.0,43548030.0,0.7255873572237367,3.2700042724609375,5.764072246326633,2
2024-07-03,GOOGL,183.6743516250974,184.90645546496816,182.8297515992084,184.63818359375,10242100,178.0784896850586,172.56812286376953,180.85097140700518,177.4115609128109,1,1,0.003130979185388405,184.0618896484375,22469535.0,0.455821626927304,2.076703865759754,4.028428927145655,2
2024-07-03,IBM,170.55219214674148,170.64806384279834,167.95382485927186,168.49075317382812,1649000,164.45707168579102,162.64456787109376,166.18465866789126,164.84984755024917,1,1,-0.00885514803878762,169.99609375,3656715.0,0.45095119526679,2.694238983526475,2.654247138697809,2
2024-07-03,MSFT,453.10947910710325,455.9080860928665,452.80291887761234,455.6608581542969,9932800,438.8637191772461,421.1373760986328,445.78107518247884,436.7645874314266,1,1,0.0032442121824827197,454.1873779296875,17572945.0,0.5652325207869255,3.1051672152541414,11.438591507521673,2
2024-07-03,ORCL,141.241766616417,142.12605689734534,140.99612876143195,141.86077880859375,3560800,134.5392967224121,124.01449752807618,137.8250886023969,132.8389257995692,1,1,0.007677194307445623,140.7799835205078,11969395.0,0.29749206204657797,1.1299281359133886,7.697312541009132,2
2024-07-03,TSLA,234.55999755859375,248.35000610351562,234.25,246.38999938964844,166561500,189.93149948120117,181.4279998779297,204.9390301474745,192.67839832139964,1,1,0.06542422054051067,231.25999450683594,89187650.0,1.8675399564850066,14.100006103515625,19.433081975676416,2
2024-07-05,AAPL,220.15471670620812,224.92233836715073,220.15471670620812,224.81307983398438,60412400,209.5596839904785,193.71198333740233,213.96651810962385,206.56298703858053,1,1,0.02162035137552132,220.05540466308594,89123735.0,0.6778486112593912,4.767621660942609,8.443081990723513,4
2024-07-05,AMZN,198.64999389648438,200.5500030517578,198.1699981689453,200.0,39858900,189.5715003967285,185.36220031738281,193.7890837458891,189.67157937226185,1,1,0.012196992290986808,197.58999633789062,43935155.0,0.907221108017031,2.3800048828125,6.020983376340939,4
2024-07-05,GOOGL,184.67794276589416,189.64614308224583,184.618326787977,189.38780212402344,20967500,178.84315032958983,173.21441467285158,182.16432997885414,178.29868989141923,1,1,0.025723923610101007,184.63818359375,22414485.0,0.9354442004801805,5.027816294268831,4.637782590667689,4
2024-07-05,IBM,168.50036516519435,168.83593807573004,166.78409633601254,168.76882934570312,2086000,164.87127685546875,162.56059204101564,166.58222338755462,165.14014249806058,1,1,0.0016503942598447008,168.49075317382812,3608545.0,0.5780723255494943,2.051841739717503,2.648096979370716,4
2024-07-05,MSFT,454.5137192746822,463.15682857412344,453.88083144181417,462.3755798339844,16000300,441.017073059082,422.3383850097656,448.3340758980951,438.6616979797642,1,1,0.014736226646471673,455.6608581542969,17523560.0,0.9130735992001625,9.275997132309271,11.615888754184903,4
2024-07-05,ORCL,142.42083411931918,143.24617376484036,141.507068438752,142.3029327392578,5365500,135.62992935180665,124.5989193725586,138.5139877003755,133.53996335065725,1,1,0.00311681589779389,141.86077880859375,11938985.0,0.4494100629157336,1.739105326088378,7.12605808826096,4
2024-07-05,TSLA,249.80999755859375,252.3699951171875,242.4600067138672,251.52000427246094,154501200,193.75749969482422,183.56480010986328,212.1053338590109,197.03703579925605,1,1,0.02082067005771515,246.38999938964844,94015020.0,1.6433671981349363,9.909988403320312,23.45508307535792,4
2024-07-08,AAPL,225.55802531049062,226.31290797690275,221.7439339584199,226.28311157226562,59085900,211.21543884277344,194.8845980834961,215.86137864233797,208.02373700403868,1,1,0.006538906630196184,224.81307983398438,90018940.0,0.6563718701864296,4.568974018482862,8.305301908971531,0
2024-07-08,AMZN,200.0399932861328,201.1999969482422,197.9600067138672,199.2899932861328,34767300,190.28600006103517,185.81620025634766,194.6353775213112,190.38405447699301,1,1,-0.0035500335693359197,200.0,44104960.0,0.7882854898859448,3.239990234375,6.2917358842395785,0
2024-07-08,GOOGL,188.69223602398804,188.96052307793317,186.58572400777334,187.82777404785156,21035900,179.46430511474608,173.812236328125,183.0356290663922,179.00454797708088,1,1,-0.0082372151673753,189.38780212402344,22303730.0,0.9431561447345355,2.3747990701598383,4.972848533647067,0
2024-07-08,IBM,169.14277187597497,171.23295948550088,168.7592411470243,170.3220977783203,2503000,165.3238327026367,162.47141540527343,167.15758867844164,165.52399103733907,1,1,0.00920352673321867,168.76882934570312,3623340.0,0.6907990969657829,2.473718338476573,2.7709880057527805,0
2024-07-08,MSFT,461.37678118625774,462.5140538822785,459.30995917726233,461.0702209472656,12962300,443.07994537353517,423.48387145996094,450.2934828287367,440.3215885699495,1,1,-0.0028231570689513097,462.3755798339844,17428610.0,0.7437368786151047,3.204094705016189,11.3114896996477,0
2024-07-08,ORCL,142.2341271053256,142.6959274362312,140.92733201920382,142.49942016601562,8622600,136.68764457702636,125.18235824584961,139.12713115662783,134.20362681846157,1,1,0.0013807686389557539,142.3029327392578,12002755.0,0.7183850707608378,1.7685954170273703,6.430159798284768,0
2024-07-08,TSLA,247.7100067138672,259.44000244140625,244.57000732421875,252.94000244140625,157219600,197.50749969482422,185.38100006103517,218.3875905639948,201.17799629126716,1,1,0.005645666924397386,251.52000427246094,98381650.0,1.5980581744664784,14.8699951171875,26.58036763770367,0
2024-07-09,AAPL,226.39235814584333,227.85244261706796,224.84288445944628,227.13729858398438,48076100,212.79421615600586,196.05703704833985,217.59613555643742,209.43955638033094,1,1,0.0037748597576887644,226.28311157226562,89767550.0,0.5355621268487332,3.009558157621683,8.17312578204473,1
2024-07-09,AMZN,199.39999389648438,200.57000732421875,199.0500030517578,199.33999633789062,32700100,191.0379997253418,186.32960021972656,195.3591650315542,191.04745757780026,1,1,0.0002509059834530092,199.2899932861328,44338890.0,0.7375038030947549,1.5200042724609375,6.435777819868116,1
2024-07-09,GOOGL,189.09963450972523,190.14295958916762,187.5197504772306,187.77809143066406,15121400,180.19562454223632,174.47119537353515,183.76523866089556,179.6544400847537,1,1,-0.00026451155820461647,187.82777404785156,22076730.0,0.6849474537216336,2.6232091119370295,5.070185100307919,1
2024-07-09,IBM,170.28372536876128,170.37959706334266,168.3469357237487,169.20985412597656,2512700,165.63400573730468,162.64841522216796,167.47332182421624,165.7970179327937,1,1,-0.006530236926692634,170.3220977783203,3575200.0,0.7028138285970016,2.0326613395939717,2.8441593664747593,1
2024-07-09,MSFT,461.8217923289273,462.14811993117183,452.9215864810465,454.44451904296875,17207200,444.8446578979492,424.69466491699217,450.93210378477244,441.3677315679509,1,1,-0.014370266400385634,461.0702209472656,17607885.0,0.9772440017639824,9.226533450125316,10.066322386621355,1
2024-07-09,ORCL,142.5976923501383,143.15773886328898,135.59209592949978,138.22532653808594,14334200,137.4127670288086,125.68915817260742,138.98839198454445,134.5015305013967,1,1,-0.02999376153917155,142.49942016601562,12142215.0,1.1805259584021532,7.565642933789206,5.663155967403527,1
2024-07-09,TSLA,251.0,265.6099853515625,250.3000030517578,262.3299865722656,160210900,201.74999923706054,187.22399993896485,225.14795918065184,205.7077733491189,1,1,0.03712336538398886,252.94000244140625,103579950.0,1.5467366029815617,15.309982299804688,29.792864541215547,1
2024-07-10,AAPL,227.75312751683794,231.50762613234983,227.70346178953022,231.40829467773438,62627700,214.7737724304199,197.32660095214842,219.72108311356004,211.06687032828674,1,1,0.018803587611440964,227.13729858398438,88048425.0,0.7112869991711948,3.804164342819604,7.599426137745862,2
2024-07-10,AMZN,200.0,200.11000061035156,197.69000244140625,199.7899932861328,32883800,191.67449951171875,186.73300018310547,196.04083091687397,191.69505281545452,1,1,0.002257434315787954,199.33999633789062,44260800.0,0.7429553916784152,2.4199981689453125,6.64765782764576,2
2024-07-10,GOOGL,187.94699289900143,190.53046286697955,187.82776095522303,189.96408081054688,15952500,180.99898223876954,174.85726654052735,184.71890668391885,180.4181171755532,1,1,0.011641344116493979,187.77809143066406,21688020.0,0.7355443235482078,2.7027019117565203,5.2878721017700565,2
2024-07-10,IBM,169.32493114973536,170.87819022221746,167.263492080619,170.5138397216797,3462200,165.99163894653321,162.88529296875,167.9410938084414,166.14641213937784,1,1,0.007706321847735342,169.20985412597656,3576310.0,0.968092810746272,3.614698141598467,2.9893195836044226,2
2024-07-10,MSFT,456.1059138794407,461.2878021935715,453.7720662754438,461.08013916015625,18196100,446.7423812866211,425.89444458007813,452.49333999636997,442.82790990811424,1,1,0.01460160666292487,454.44451904296875,17818545.0,1.0211888793389134,7.515735918127689,9.305164035938398,2
2024-07-10,ORCL,138.6576439205274,139.89566823645328,137.30173323088368,139.59107971191406,6350300,138.27593879699708,126.17768280029297,139.08111317337054,134.8785341466202,1,1,0.009880629028225174,138.22532653808594,11951495.0,0.53133938473806,2.593935005569591,4.4226580751158675,2
2024-07-10,TSLA,262.79998779296875,267.5899963378906,257.8599853515625,263.260009765625,128519400,206.22350006103517,189.1234002685547,231.01135157834003,209.97090197256378,1,1,0.003545241645880992,262.3299865722656,107467190.0,1.1958943003906588,9.730010986328125,32.00835092009858,2
2024-07-11,AAPL,229.82901193417422,230.82226580227746,224.2469300453064,226.0347900390625,64710600,215.78788528442382,198.40537445068358,220.6924226405604,212.17560512167753,1,1,-0.023220881715390385,231.40829467773438,82665290.0,0.7828025523166978,6.575335756971043,7.685028278570382,3
