Date,Ticker,Signal,Confidence,Close
2026-01-02,IBM,-1,0.7738,291.5
2026-01-02,MSFT,-1,0.7472,472.94000244140625
2026-01-02,ORCL,-1,0.6157,195.19403076171875
2026-01-02,TSLA,-1,0.5839,438.0700073242187
2026-01-05,AAPL,-1,0.886,267.260009765625
2026-01-05,AMZN,0,0.4186,233.05999755859375
2026-01-05,GOOGL,1,0.3911,316.5400085449219
2026-01-05,IBM,-1,0.7723,294.9700012207031
2026-01-05,MSFT,-1,0.7468,472.8500061035156
2026-01-05,ORCL,-1,0.6145,192.08224487304688
2026-01-05,TSLA,-1,0.5863,451.6700134277344
2026-01-06,AAPL,-1,0.8841,262.3599853515625
2026-01-06,AMZN,0,0.395,240.92999267578125
2026-01-06,GOOGL,1,0.3984,314.3399963378906
2026-01-06,IBM,-1,0.7739,302.4700012207031
2026-01-06,MSFT,-1,0.7473,478.510009765625
2026-01-06,ORCL,-1,0.6188,193.23919677734375
2026-01-06,TSLA,-1,0.5829,432.9599914550781
2026-01-07,AAPL,-1,0.8825,260.3299865722656
2026-01-07,AMZN,-1,0.4048,241.55999755859375
2026-01-07,GOOGL,1,0.4042,321.9800109863281
2026-01-07,IBM,-1,0.7753,296.7300109863281
2026-01-07,MSFT,-1,0.7483,483.4700012207031
2026-01-07,ORCL,-1,0.6146,192.3315887451172
2026-01-07,TSLA,-1,0.5848,431.4100036621094
2026-01-08,AAPL,-1,0.88,259.0400085449219
2026-01-08,AMZN,-1,0.4056,246.2899932861328
2026-01-08,GOOGL,1,0.4087,325.44000244140625
2026-01-08,IBM,-1,0.775,302.7200012207031
2026-01-08,MSFT,-1,0.7484,478.1099853515625
2026-01-08,ORCL,-1,0.6106,189.1499938964844
2026-01-08,TSLA,-1,0.5869,435.7999877929687
2026-01-09,AAPL,-1,0.875,259.3699951171875
2026-01-09,AMZN,-1,0.3991,247.3800048828125
2026-01-09,GOOGL,1,0.4067,328.57000732421875
2026-01-09,IBM,-1,0.7752,304.2200012207031
2026-01-09,MSFT,-1,0.7467,479.2799987792969
2026-01-09,ORCL,-1,0.6129,198.52000427246097
2026-01-09,TSLA,-1,0.5881,445.010009765625
2026-01-12,AAPL,-1,0.8673,260.25
2026-01-12,AMZN,0,0.3955,246.47000122070312
2026-01-12,GOOGL,1,0.3981,331.8599853515625
2026-01-12,IBM,-1,0.7752,312.17999267578125
2026-01-12,MSFT,-1,0.7456,477.1799926757813
2026-01-12,ORCL,-1,0.62,204.67999267578125
2026-01-12,TSLA,-1,0.5895,448.9599914550781
2026-01-13,AAPL,-1,0.8671,261.04998779296875
2026-01-13,AMZN,0,0.4028,242.6000061035156
2026-01-13,GOOGL,1,0.3928,335.9700012207031
2026-01-13,IBM,-1,0.776,303.1600036621094
2026-01-13,MSFT,-1,0.7465,470.6700134277344
2026-01-13,ORCL,-1,0.6194,202.2899932861328
2026-01-13,TSLA,-1,0.5862,447.2000122070313
2026-01-14,AAPL,-1,0.8683,259.9599914550781
2026-01-14,AMZN,0,0.4045,236.6499938964844
2026-01-14,GOOGL,1,0.3857,335.8399963378906
2026-01-14,IBM,-1,0.7767,309.0299987792969
2026-01-14,MSFT,-1,0.7474,459.3800048828125
2026-01-14,ORCL,-1,0.6136,193.61000061035156
2026-01-14,TSLA,-1,0.584,439.2000122070313
2026-01-15,AAPL,-1,0.8658,258.2099914550781
2026-01-15,AMZN,0,0.4061,238.17999267578125
2026-01-15,GOOGL,1,0.3794,332.7799987792969
2026-01-15,IBM,-1,0.7776,297.95001220703125
2026-01-15,MSFT,-1,0.747,456.6600036621094
2026-01-15,ORCL,-1,0.619,189.8500061035156
2026-01-15,TSLA,-1,0.5837,438.5700073242187
2026-01-16,AAPL,-1,0.8629,255.52999877929688
2026-01-16,AMZN,0,0.4095,239.1199951171875
2026-01-16,GOOGL,1,0.3745,330.0
2026-01-16,IBM,-1,0.7743,305.6700134277344
2026-01-16,MSFT,-1,0.7463,459.8599853515625
2026-01-16,ORCL,-1,0.6189,191.08999633789065
2026-01-16,TSLA,-1,0.5837,437.5
2026-01-20,AAPL,-1,0.8393,246.6999969482422
2026-01-20,AMZN,0,0.4184,231.0
2026-01-20,GOOGL,1,0.3717,322.0
2026-01-20,IBM,-1,0.7741,291.3500061035156
2026-01-20,MSFT,-1,0.7456,454.5199890136719
2026-01-20,ORCL,-1,0.619,179.9199981689453
2026-01-20,TSLA,-1,0.5849,419.25
2026-01-21,AAPL,-1,0.7735,247.6499938964844
2026-01-21,AMZN,0,0.4124,231.30999755859375
2026-01-21,GOOGL,1,0.3729,328.3800048828125
2026-01-21,IBM,-1,0.771,297.5400085449219
2026-01-21,MSFT,-1,0.7463,444.1099853515625
2026-01-21,ORCL,-1,0.6261,173.8800048828125
2026-01-21,TSLA,-1,0.5845,431.44000244140625
2026-01-22,AAPL,-1,0.6831,248.3500061035156
2026-01-22,AMZN,-1,0.4083,234.33999633789065
2026-01-22,GOOGL,1,0.3695,330.5400085449219
2026-01-22,IBM,-1,0.7716,294.6700134277344
2026-01-22,MSFT,-1,0.7471,451.1400146484375
2026-01-22,ORCL,-1,0.6379,178.17999267578125
2026-01-22,TSLA,-1,0.5824,449.3599853515625
2026-01-23,AAPL,-1,0.589,248.0399932861328
2026-01-23,AMZN,-1,0.4095,239.16000366210935
2026-01-23,GOOGL,1,0.3715,327.92999267578125
2026-01-23,IBM,-1,0.7691,292.44000244140625
2026-01-23,MSFT,-1,0.7465,465.9500122070313
2026-01-23,ORCL,-1,0.6356,177.16000366210938
2026-01-23,TSLA,-1,0.5824,449.05999755859375
2026-01-26,AAPL,-1,0.5251,255.41000366210935
2026-01-26,AMZN,0,0.4059,238.4199981689453
2026-01-26,GOOGL,1,0.3717,333.260009765625
2026-01-26,IBM,-1,0.7669,296.3299865722656
2026-01-26,MSFT,-1,0.7476,470.2799987792969
2026-01-26,ORCL,-1,0.6417,182.44000244140625
2026-01-26,TSLA,-1,0.5857,435.2000122070313
2026-01-27,AAPL,-1,0.5154,258.2699890136719
2026-01-27,AMZN,0,0.4055,244.67999267578125
2026-01-27,GOOGL,1,0.3746,334.54998779296875
2026-01-27,IBM,-1,0.7685,293.8599853515625
2026-01-27,MSFT,-1,0.7472,480.5799865722656
2026-01-27,ORCL,-1,0.641,174.89999389648438
2026-01-27,TSLA,-1,0.585,430.8999938964844
2026-01-28,AAPL,-1,0.5523,256.44000244140625
2026-01-28,AMZN,-1,0.4054,243.0099945068359
2026-01-28,GOOGL,1,0.3753,336.010009765625
2026-01-28,IBM,-1,0.7697,294.1600036621094
2026-01-28,MSFT,-1,0.7466,481.6300048828125
2026-01-28,ORCL,-1,0.6435,172.8000030517578
2026-01-28,TSLA,-1,0.5826,431.4599914550781
2026-01-29,AAPL,-1,0.6007,258.2799987792969
2026-01-29,AMZN,0,0.407,241.72999572753903
2026-01-29,GOOGL,1,0.3756,338.25
2026-01-29,IBM,-1,0.7704,309.239990234375
2026-01-29,MSFT,-1,0.7452,433.5
2026-01-29,ORCL,-1,0.651,169.00999450683594
2026-01-29,TSLA,-1,0.5821,416.55999755859375
2026-01-30,AAPL,-1,0.6178,259.4800109863281
2026-01-30,AMZN,0,0.4109,239.3000030517578
2026-01-30,GOOGL,1,0.3803,338.0
2026-01-30,IBM,-1,0.7683,306.70001220703125
2026-01-30,MSFT,-1,0.7356,430.2900085449219
2026-01-30,ORCL,-1,0.6576,164.5800018310547
2026-01-30,TSLA,-1,0.5853,430.4100036621094
2026-02-02,AAPL,-1,0.5638,270.010009765625
2026-02-02,AMZN,0,0.4166,242.9600067138672
2026-02-02,GOOGL,1,0.3838,343.69000244140625
2026-02-02,IBM,-1,0.7647,314.7300109863281
2026-02-02,MSFT,-1,0.7364,423.3699951171875
2026-02-02,ORCL,-1,0.6593,160.05999755859375
2026-02-02,TSLA,-1,0.5882,421.80999755859375
2026-02-03,AAPL,-1,0.5369,269.4800109863281
2026-02-03,AMZN,0,0.4088,238.6199951171875
2026-02-03,GOOGL,1,0.3875,339.7099914550781
2026-02-03,IBM,-1,0.7662,294.30999755859375
2026-02-03,MSFT,-1,0.7362,411.2099914550781
2026-02-03,ORCL,-1,0.6689,154.6699981689453
2026-02-03,TSLA,-1,0.5861,421.9599914550781
2026-02-04,AAPL,-1,0.5319,276.489990234375
2026-02-04,AMZN,-1,0.4101,232.9900054931641
2026-02-04,GOOGL,1,0.3904,333.0400085449219
2026-02-04,IBM,-1,0.7548,289.04998779296875
2026-02-04,MSFT,-1,0.7341,414.19000244140625
2026-02-04,ORCL,-1,0.6714,146.6699981689453
2026-02-04,TSLA,-1,0.5857,406.010009765625
2026-02-05,AAPL,-1,0.5188,275.9100036621094
2026-02-05,AMZN,-1,0.418,222.69000244140625
2026-02-05,GOOGL,1,0.3941,331.25
2026-02-05,IBM,-1,0.7511,289.8900146484375
2026-02-05,MSFT,-1,0.7317,393.6700134277344
2026-02-05,ORCL,-1,0.6777,136.47999572753906
2026-02-05,TSLA,-1,0.5874,397.2099914550781
